Shops,Date,quantity
shop_3,2021-11-25,637.0
shop_5,2021-11-25,132.0
shop_6,2021-11-25,1246.0
shop_7,2021-11-25,298.0
shop_8,2021-11-25,1381.0
shop_9,2021-11-25,782.0
shop_10,2021-11-25,44.0
shop_11,2021-11-25,72.0
shop_12,2021-11-25,311.0
shop_13,2021-11-25,417.0
shop_14,2021-11-25,121.0
shop_15,2021-11-25,1338.0
shop_16,2021-11-25,805.0
shop_17,2021-11-25,474.0
shop_18,2021-11-25,359.0
shop_19,2021-11-25,2146.0
shop_0,2021-11-24,659.0
shop_1,2021-11-24,226.0
shop_2,2021-11-24,720.0
shop_3,2021-11-24,724.0
shop_4,2021-11-24,1041.0
shop_5,2021-11-24,288.0
shop_6,2021-11-24,1026.0
shop_7,2021-11-24,104.0
shop_8,2021-11-24,383.0
shop_9,2021-11-24,1375.0
shop_11,2021-11-24,930.0
shop_12,2021-11-24,85.0
shop_13,2021-11-24,504.0
shop_14,2021-11-24,230.0
shop_15,2021-11-24,333.0
shop_16,2021-11-24,866.0
shop_17,2021-11-24,2160.0
shop_18,2021-11-24,402.0
shop_19,2021-11-24,2413.0
shop_0,2021-11-23,174.0
shop_1,2021-11-23,306.0
shop_2,2021-11-23,978.0
shop_3,2021-11-23,221.0
shop_4,2021-11-23,322.0
shop_6,2021-11-23,1409.0
shop_7,2021-11-23,224.0
shop_8,2021-11-23,1014.0
shop_9,2021-11-23,1484.0
shop_10,2021-11-23,180.0
shop_11,2021-11-23,176.0
shop_12,2021-11-23,23.0
shop_13,2021-11-23,2113.0
shop_14,2021-11-23,320.0
shop_15,2021-11-23,976.0
shop_16,2021-11-23,1350.0
shop_17,2021-11-23,1754.0
shop_18,2021-11-23,893.0
shop_19,2021-11-23,465.0
shop_0,2021-11-22,203.0
shop_1,2021-11-22,2282.0
shop_2,2021-11-22,45.0
shop_3,2021-11-22,103.0
shop_4,2021-11-22,1212.0
shop_5,2021-11-22,169.0
shop_6,2021-11-22,1064.0
shop_7,2021-11-22,386.0
shop_8,2021-11-22,125.0
shop_9,2021-11-22,947.0
shop_10,2021-11-22,29.0
shop_11,2021-11-22,255.0
shop_12,2021-11-22,122.0
shop_13,2021-11-22,1875.0
shop_14,2021-11-22,355.0
shop_15,2021-11-22,1425.0
shop_16,2021-11-22,704.0
shop_17,2021-11-22,2065.0
shop_18,2021-11-22,708.0
shop_19,2021-11-22,1238.0
shop_0,2021-11-21,504.0
shop_1,2021-11-21,2322.0
shop_2,2021-11-21,1247.0
shop_3,2021-11-21,32.0
shop_4,2021-11-21,1320.0
shop_5,2021-11-21,225.0
shop_6,2021-11-21,1319.0
shop_7,2021-11-21,176.0
shop_8,2021-11-21,1650.0
shop_9,2021-11-21,949.0
shop_10,2021-11-21,220.0
shop_11,2021-11-21,813.0
shop_12,2021-11-21,155.0
shop_13,2021-11-21,2757.0
shop_14,2021-11-21,36.0
shop_15,2021-11-21,363.0
shop_16,2021-11-21,74.0
shop_17,2021-11-21,205.0
shop_18,2021-11-21,723.0
shop_19,2021-11-21,2967.0
shop_0,2021-11-20,143.0
shop_1,2021-11-20,743.0
shop_2,2021-11-20,346.0
shop_3,2021-11-20,588.0
shop_4,2021-11-20,441.0
shop_5,2021-11-20,307.0
shop_6,2021-11-20,2498.0
shop_7,2021-11-20,285.0
shop_8,2021-11-20,561.0
shop_9,2021-11-20,1757.0
shop_10,2021-11-20,221.0
shop_11,2021-11-20,466.0
shop_12,2021-11-20,225.0
shop_13,2021-11-20,852.0
shop_14,2021-11-20,298.0
shop_15,2021-11-20,1084.0
shop_16,2021-11-20,1575.0
shop_17,2021-11-20,1796.0
shop_18,2021-11-20,555.0
shop_19,2021-11-20,1632.0
shop_0,2021-11-19,438.0
shop_1,2021-11-19,1490.0
shop_3,2021-11-19,347.0
shop_4,2021-11-19,1505.0
shop_5,2021-11-19,93.0
shop_6,2021-11-19,2305.0
shop_7,2021-11-19,324.0
shop_8,2021-11-19,599.0
shop_9,2021-11-19,2223.0
shop_10,2021-11-19,45.0
shop_11,2021-11-19,854.0
shop_12,2021-11-19,57.0
shop_13,2021-11-19,445.0
shop_14,2021-11-19,289.0
shop_15,2021-11-19,1570.0
shop_16,2021-11-19,1505.0
shop_17,2021-11-19,470.0
shop_18,2021-11-19,111.0
shop_19,2021-11-19,2009.0
shop_0,2021-11-18,221.0
shop_1,2021-11-18,2148.0
shop_2,2021-11-18,735.0
shop_3,2021-11-18,485.0
shop_4,2021-11-18,1208.0
shop_5,2021-11-18,310.0
shop_6,2021-11-18,2434.0
shop_8,2021-11-18,1066.0
shop_9,2021-11-18,1308.0
shop_10,2021-11-18,62.0
shop_11,2021-11-18,1018.0
shop_12,2021-11-18,235.0
shop_13,2021-11-18,881.0
shop_14,2021-11-18,157.0
shop_15,2021-11-18,581.0
shop_16,2021-11-18,1413.0
shop_17,2021-11-18,156.0
shop_18,2021-11-18,671.0
shop_19,2021-11-18,1324.0
shop_0,2021-11-17,166.0
shop_1,2021-11-17,2352.0
shop_2,2021-11-17,899.0
shop_3,2021-11-17,657.0
shop_4,2021-11-17,767.0
shop_5,2021-11-17,73.0
shop_6,2021-11-17,1910.0
shop_7,2021-11-17,96.0
shop_8,2021-11-17,513.0
shop_9,2021-11-17,2284.0
shop_10,2021-11-17,264.0
shop_11,2021-11-17,354.0
shop_12,2021-11-17,226.0
shop_13,2021-11-17,249.0
shop_14,2021-11-17,63.0
shop_15,2021-11-17,1592.0
shop_16,2021-11-17,1357.0
shop_17,2021-11-17,2189.0
shop_18,2021-11-17,177.0
shop_19,2021-11-17,1415.0
shop_0,2021-11-16,15.0
shop_1,2021-11-16,1660.0
shop_2,2021-11-16,585.0
shop_3,2021-11-16,814.0
shop_4,2021-11-16,1689.0
shop_5,2021-11-16,59.0
shop_6,2021-11-16,367.0
shop_7,2021-11-16,92.0
shop_8,2021-11-16,1314.0
shop_9,2021-11-16,1921.0
shop_10,2021-11-16,168.0
shop_11,2021-11-16,348.0
shop_12,2021-11-16,319.0
shop_13,2021-11-16,2726.0
shop_14,2021-11-16,219.0
shop_15,2021-11-16,235.0
shop_16,2021-11-16,1354.0
shop_17,2021-11-16,1504.0
shop_18,2021-11-16,455.0
shop_19,2021-11-16,483.0
shop_1,2021-11-15,484.0
shop_2,2021-11-15,570.0
shop_3,2021-11-15,42.0
shop_4,2021-11-15,967.0
shop_5,2021-11-15,143.0
shop_6,2021-11-15,12.0
shop_7,2021-11-15,75.0
shop_8,2021-11-15,690.0
shop_9,2021-11-15,148.0
shop_10,2021-11-15,301.0
shop_11,2021-11-15,890.0
shop_12,2021-11-15,92.0
shop_13,2021-11-15,713.0
shop_14,2021-11-15,199.0
shop_15,2021-11-15,1175.0
shop_16,2021-11-15,310.0
shop_17,2021-11-15,810.0
shop_18,2021-11-15,12.0
shop_19,2021-11-15,2169.0
shop_0,2021-11-14,752.0
shop_1,2021-11-14,1769.0
shop_2,2021-11-14,620.0
shop_3,2021-11-14,742.0
shop_4,2021-11-14,1137.0
shop_5,2021-11-14,90.0
shop_6,2021-11-14,252.0
shop_7,2021-11-14,304.0
shop_8,2021-11-14,286.0
shop_9,2021-11-14,579.0
shop_10,2021-11-14,88.0
shop_11,2021-11-14,697.0
shop_12,2021-11-14,14.0
shop_13,2021-11-14,2432.0
shop_14,2021-11-14,206.0
shop_15,2021-11-14,1084.0
shop_16,2021-11-14,331.0
shop_17,2021-11-14,801.0
shop_18,2021-11-14,152.0
shop_19,2021-11-14,781.0
shop_0,2021-11-13,716.0
shop_1,2021-11-13,455.0
shop_2,2021-11-13,389.0
shop_4,2021-11-13,1176.0
shop_5,2021-11-13,81.0
shop_6,2021-11-13,288.0
shop_7,2021-11-13,36.0
shop_8,2021-11-13,155.0
shop_9,2021-11-13,175.0
shop_10,2021-11-13,126.0
shop_11,2021-11-13,1240.0
shop_12,2021-11-13,123.0
shop_13,2021-11-13,636.0
shop_14,2021-11-13,4.0
shop_15,2021-11-13,1495.0
shop_16,2021-11-13,1122.0
shop_17,2021-11-13,614.0
shop_18,2021-11-13,735.0
shop_19,2021-11-13,3013.0
shop_0,2021-11-12,254.0
shop_1,2021-11-12,1969.0
shop_2,2021-11-12,575.0
shop_3,2021-11-12,695.0
shop_4,2021-11-12,693.0
shop_5,2021-11-12,183.0
shop_6,2021-11-12,315.0
shop_7,2021-11-12,335.0
shop_8,2021-11-12,299.0
shop_9,2021-11-12,1436.0
shop_10,2021-11-12,81.0
shop_11,2021-11-12,166.0
shop_12,2021-11-12,269.0
shop_13,2021-11-12,1624.0
shop_14,2021-11-12,57.0
shop_15,2021-11-12,906.0
shop_16,2021-11-12,1571.0
shop_17,2021-11-12,616.0
shop_18,2021-11-12,902.0
shop_19,2021-11-12,1991.0
shop_0,2021-11-11,326.0
shop_1,2021-11-11,1852.0
shop_2,2021-11-11,481.0
shop_3,2021-11-11,827.0
shop_4,2021-11-11,1115.0
shop_5,2021-11-11,204.0
shop_6,2021-11-11,674.0
shop_7,2021-11-11,471.0
shop_8,2021-11-11,256.0
shop_9,2021-11-11,997.0
shop_10,2021-11-11,313.0
shop_11,2021-11-11,1146.0
shop_12,2021-11-11,140.0
shop_13,2021-11-11,2518.0
shop_14,2021-11-11,352.0
shop_15,2021-11-11,408.0
shop_16,2021-11-11,1046.0
shop_17,2021-11-11,1773.0
shop_18,2021-11-11,69.0
shop_19,2021-11-11,3060.0
shop_0,2021-11-10,297.0
shop_1,2021-11-10,2065.0
shop_2,2021-11-10,387.0
shop_3,2021-11-10,91.0
shop_4,2021-11-10,1422.0
shop_5,2021-11-10,268.0
shop_6,2021-11-10,1077.0
shop_7,2021-11-10,289.0
shop_8,2021-11-10,598.0
shop_9,2021-11-10,110.0
shop_10,2021-11-10,38.0
shop_11,2021-11-10,329.0
shop_12,2021-11-10,67.0
shop_13,2021-11-10,610.0
shop_14,2021-11-10,61.0
shop_15,2021-11-10,549.0
shop_16,2021-11-10,1879.0
shop_17,2021-11-10,649.0
shop_18,2021-11-10,214.0
shop_19,2021-11-10,788.0
shop_0,2021-11-09,242.0
shop_1,2021-11-09,1905.0
shop_2,2021-11-09,396.0
shop_3,2021-11-09,856.0
shop_4,2021-11-09,1916.0
shop_5,2021-11-09,48.0
shop_6,2021-11-09,435.0
shop_7,2021-11-09,376.0
shop_8,2021-11-09,1213.0
shop_9,2021-11-09,1269.0
shop_11,2021-11-09,730.0
shop_12,2021-11-09,358.0
shop_13,2021-11-09,356.0
shop_14,2021-11-09,123.0
shop_15,2021-11-09,463.0
shop_16,2021-11-09,1127.0
shop_17,2021-11-09,2444.0
shop_18,2021-11-09,24.0
shop_19,2021-11-09,285.0
shop_1,2021-11-08,1806.0
shop_2,2021-11-08,43.0
shop_3,2021-11-08,674.0
shop_4,2021-11-08,1797.0
shop_5,2021-11-08,109.0
shop_6,2021-11-08,1706.0
shop_7,2021-11-08,77.0
shop_8,2021-11-08,1686.0
shop_9,2021-11-08,2318.0
shop_11,2021-11-08,871.0
shop_12,2021-11-08,220.0
shop_13,2021-11-08,530.0
shop_14,2021-11-08,244.0
shop_15,2021-11-08,1502.0
shop_16,2021-11-08,1811.0
shop_17,2021-11-08,748.0
shop_18,2021-11-08,78.0
shop_19,2021-11-08,195.0
shop_0,2021-11-07,625.0
shop_1,2021-11-07,2540.0
shop_2,2021-11-07,642.0
shop_3,2021-11-07,921.0
shop_4,2021-11-07,278.0
shop_5,2021-11-07,78.0
shop_6,2021-11-07,2221.0
shop_7,2021-11-07,2.0
shop_8,2021-11-07,1521.0
shop_9,2021-11-07,2352.0
shop_10,2021-11-07,304.0
shop_11,2021-11-07,144.0
shop_12,2021-11-07,27.0
shop_13,2021-11-07,2593.0
shop_14,2021-11-07,428.0
shop_15,2021-11-07,1572.0
shop_16,2021-11-07,16.0
shop_17,2021-11-07,1349.0
shop_18,2021-11-07,625.0
shop_19,2021-11-07,613.0
shop_0,2021-11-06,179.0
shop_1,2021-11-06,2129.0
shop_2,2021-11-06,612.0
shop_3,2021-11-06,868.0
shop_4,2021-11-06,1644.0
shop_5,2021-11-06,182.0
shop_6,2021-11-06,1304.0
shop_7,2021-11-06,67.0
shop_8,2021-11-06,191.0
shop_9,2021-11-06,1958.0
shop_10,2021-11-06,311.0
shop_11,2021-11-06,968.0
shop_12,2021-11-06,217.0
shop_13,2021-11-06,1481.0
shop_14,2021-11-06,345.0
shop_15,2021-11-06,901.0
shop_16,2021-11-06,1930.0
shop_17,2021-11-06,1667.0
shop_18,2021-11-06,136.0
shop_19,2021-11-06,780.0
shop_1,2021-11-05,1986.0
shop_2,2021-11-05,497.0
shop_3,2021-11-05,392.0
shop_4,2021-11-05,344.0
shop_5,2021-11-05,250.0
shop_6,2021-11-05,1823.0
shop_7,2021-11-05,355.0
shop_8,2021-11-05,732.0
shop_9,2021-11-05,1315.0
shop_10,2021-11-05,169.0
shop_11,2021-11-05,523.0
shop_12,2021-11-05,71.0
shop_13,2021-11-05,1533.0
shop_14,2021-11-05,124.0
shop_15,2021-11-05,1223.0
shop_16,2021-11-05,519.0
shop_17,2021-11-05,212.0
shop_18,2021-11-05,840.0
shop_19,2021-11-05,1725.0
shop_0,2021-11-04,656.0
shop_1,2021-11-04,434.0
shop_2,2021-11-04,914.0
shop_3,2021-11-04,151.0
shop_4,2021-11-04,1408.0
shop_5,2021-11-04,257.0
shop_6,2021-11-04,127.0
shop_7,2021-11-04,231.0
shop_8,2021-11-04,674.0
shop_9,2021-11-04,2238.0
shop_10,2021-11-04,319.0
shop_11,2021-11-04,1056.0
shop_12,2021-11-04,408.0
shop_13,2021-11-04,598.0
shop_14,2021-11-04,226.0
shop_15,2021-11-04,206.0
shop_16,2021-11-04,1969.0
shop_17,2021-11-04,989.0
shop_18,2021-11-04,307.0
shop_19,2021-11-04,2801.0
shop_0,2021-11-03,814.0
shop_1,2021-11-03,1042.0
shop_2,2021-11-03,1091.0
shop_3,2021-11-03,375.0
shop_4,2021-11-03,2021.0
shop_5,2021-11-03,178.0
shop_6,2021-11-03,266.0
shop_7,2021-11-03,394.0
shop_9,2021-11-03,1092.0
shop_11,2021-11-03,190.0
shop_12,2021-11-03,300.0
shop_13,2021-11-03,1679.0
shop_14,2021-11-03,92.0
shop_15,2021-11-03,1008.0
shop_16,2021-11-03,1499.0
shop_17,2021-11-03,958.0
shop_18,2021-11-03,595.0
shop_19,2021-11-03,1272.0
shop_0,2021-11-02,97.0
shop_1,2021-11-02,1581.0
shop_2,2021-11-02,1345.0
shop_3,2021-11-02,729.0
shop_4,2021-11-02,1972.0
shop_5,2021-11-02,165.0
shop_6,2021-11-02,515.0
shop_7,2021-11-02,164.0
shop_8,2021-11-02,968.0
shop_9,2021-11-02,968.0
shop_10,2021-11-02,183.0
shop_12,2021-11-02,36.0
shop_13,2021-11-02,1377.0
shop_14,2021-11-02,88.0
shop_15,2021-11-02,193.0
shop_16,2021-11-02,437.0
shop_17,2021-11-02,1853.0
shop_18,2021-11-02,18.0
shop_19,2021-11-02,825.0
shop_0,2021-11-01,616.0
shop_1,2021-11-01,1911.0
shop_2,2021-11-01,1223.0
shop_3,2021-11-01,914.0
shop_4,2021-11-01,1609.0
shop_5,2021-11-01,353.0
shop_6,2021-11-01,815.0
shop_7,2021-11-01,233.0
shop_8,2021-11-01,1774.0
shop_9,2021-11-01,72.0
shop_10,2021-11-01,112.0
shop_11,2021-11-01,1230.0
shop_12,2021-11-01,127.0
shop_13,2021-11-01,1933.0
shop_14,2021-11-01,184.0
shop_15,2021-11-01,237.0
shop_16,2021-11-01,1562.0
shop_17,2021-11-01,2297.0
shop_18,2021-11-01,941.0
shop_19,2021-11-01,2593.0
shop_0,2021-10-31,86.0
shop_1,2021-10-31,1031.0
shop_2,2021-10-31,1070.0
shop_3,2021-10-31,275.0
shop_4,2021-10-31,1434.0
shop_6,2021-10-31,2049.0
shop_7,2021-10-31,2.0
shop_8,2021-10-31,187.0
shop_9,2021-10-31,407.0
shop_10,2021-10-31,42.0
shop_11,2021-10-31,805.0
shop_12,2021-10-31,408.0
shop_13,2021-10-31,163.0
shop_14,2021-10-31,203.0
shop_15,2021-10-31,579.0
shop_16,2021-10-31,1319.0
shop_17,2021-10-31,2446.0
shop_18,2021-10-31,813.0
shop_19,2021-10-31,844.0
shop_0,2021-10-30,803.0
shop_1,2021-10-30,900.0
shop_2,2021-10-30,793.0
shop_3,2021-10-30,452.0
shop_4,2021-10-30,1355.0
shop_5,2021-10-30,325.0
shop_6,2021-10-30,663.0
shop_7,2021-10-30,322.0
shop_8,2021-10-30,835.0
shop_9,2021-10-30,797.0
shop_10,2021-10-30,243.0
shop_11,2021-10-30,661.0
shop_12,2021-10-30,339.0
shop_13,2021-10-30,645.0
shop_14,2021-10-30,46.0
shop_15,2021-10-30,1730.0
shop_16,2021-10-30,1958.0
shop_17,2021-10-30,2305.0
shop_18,2021-10-30,461.0
shop_19,2021-10-30,2269.0
shop_0,2021-10-29,374.0
shop_1,2021-10-29,265.0
shop_2,2021-10-29,117.0
shop_3,2021-10-29,422.0
shop_4,2021-10-29,1779.0
shop_5,2021-10-29,281.0
shop_6,2021-10-29,1886.0
shop_7,2021-10-29,160.0
shop_8,2021-10-29,774.0
shop_9,2021-10-29,2118.0
shop_10,2021-10-29,264.0
shop_11,2021-10-29,253.0
shop_12,2021-10-29,349.0
shop_13,2021-10-29,2768.0
shop_14,2021-10-29,29.0
shop_15,2021-10-29,1092.0
shop_16,2021-10-29,1889.0
shop_17,2021-10-29,177.0
shop_18,2021-10-29,616.0
shop_19,2021-10-29,614.0
shop_0,2021-10-28,289.0
shop_1,2021-10-28,486.0
shop_2,2021-10-28,53.0
shop_3,2021-10-28,131.0
shop_4,2021-10-28,1453.0
shop_5,2021-10-28,192.0
shop_6,2021-10-28,2769.0
shop_8,2021-10-28,250.0
shop_9,2021-10-28,1911.0
shop_11,2021-10-28,1053.0
shop_13,2021-10-28,455.0
shop_14,2021-10-28,48.0
shop_15,2021-10-28,1295.0
shop_16,2021-10-28,1535.0
shop_17,2021-10-28,470.0
shop_18,2021-10-28,382.0
shop_19,2021-10-28,188.0
shop_0,2021-10-27,176.0
shop_1,2021-10-27,2837.0
shop_2,2021-10-27,795.0
shop_3,2021-10-27,414.0
shop_4,2021-10-27,138.0
shop_5,2021-10-27,59.0
shop_6,2021-10-27,1410.0
shop_7,2021-10-27,318.0
shop_8,2021-10-27,32.0
shop_9,2021-10-27,1448.0
shop_10,2021-10-27,220.0
shop_11,2021-10-27,597.0
shop_12,2021-10-27,355.0
shop_15,2021-10-27,1010.0
shop_17,2021-10-27,1632.0
shop_18,2021-10-27,952.0
shop_19,2021-10-27,452.0
shop_0,2021-10-26,785.0
shop_1,2021-10-26,2375.0
shop_2,2021-10-26,216.0
shop_3,2021-10-26,71.0
shop_4,2021-10-26,1000.0
shop_5,2021-10-26,328.0
shop_6,2021-10-26,2253.0
shop_7,2021-10-26,27.0
shop_8,2021-10-26,236.0
shop_9,2021-10-26,1550.0
shop_10,2021-10-26,327.0
shop_11,2021-10-26,369.0
shop_12,2021-10-26,31.0
shop_13,2021-10-26,2716.0
shop_14,2021-10-26,60.0
shop_15,2021-10-26,672.0
shop_16,2021-10-26,1088.0
shop_17,2021-10-26,1381.0
shop_18,2021-10-26,119.0
shop_19,2021-10-26,2898.0
shop_0,2021-10-25,59.0
shop_1,2021-10-25,179.0
shop_2,2021-10-25,575.0
shop_3,2021-10-25,361.0
shop_4,2021-10-25,1772.0
shop_5,2021-10-25,285.0
shop_6,2021-10-25,911.0
shop_7,2021-10-25,211.0
shop_8,2021-10-25,586.0
shop_9,2021-10-25,2442.0
shop_10,2021-10-25,153.0
shop_11,2021-10-25,1283.0
shop_12,2021-10-25,166.0
shop_13,2021-10-25,2225.0
shop_15,2021-10-25,1705.0
shop_16,2021-10-25,216.0
shop_17,2021-10-25,580.0
shop_18,2021-10-25,512.0
shop_19,2021-10-25,1457.0
shop_0,2021-10-24,769.0
shop_1,2021-10-24,739.0
shop_2,2021-10-24,1158.0
shop_3,2021-10-24,627.0
shop_4,2021-10-24,565.0
shop_5,2021-10-24,279.0
shop_6,2021-10-24,1524.0
shop_7,2021-10-24,292.0
shop_8,2021-10-24,866.0
shop_9,2021-10-24,306.0
shop_10,2021-10-24,273.0
shop_11,2021-10-24,411.0
shop_12,2021-10-24,259.0
shop_13,2021-10-24,1470.0
shop_14,2021-10-24,86.0
shop_15,2021-10-24,697.0
shop_16,2021-10-24,1720.0
shop_17,2021-10-24,1414.0
shop_18,2021-10-24,271.0
shop_19,2021-10-24,3027.0
shop_0,2021-10-23,779.0
shop_1,2021-10-23,972.0
shop_2,2021-10-23,272.0
shop_3,2021-10-23,311.0
shop_4,2021-10-23,1610.0
shop_5,2021-10-23,7.0
shop_6,2021-10-23,1628.0
shop_7,2021-10-23,215.0
shop_8,2021-10-23,1778.0
shop_9,2021-10-23,2090.0
shop_10,2021-10-23,76.0
shop_11,2021-10-23,497.0
shop_13,2021-10-23,1985.0
shop_14,2021-10-23,45.0
shop_15,2021-10-23,1508.0
shop_16,2021-10-23,576.0
shop_17,2021-10-23,2455.0
shop_18,2021-10-23,996.0
shop_19,2021-10-23,678.0
shop_0,2021-10-22,766.0
shop_1,2021-10-22,1635.0
shop_2,2021-10-22,727.0
shop_3,2021-10-22,807.0
shop_4,2021-10-22,528.0
shop_5,2021-10-22,30.0
shop_6,2021-10-22,728.0
shop_7,2021-10-22,232.0
shop_8,2021-10-22,1100.0
shop_9,2021-10-22,1327.0
shop_11,2021-10-22,753.0
shop_12,2021-10-22,54.0
shop_13,2021-10-22,3158.0
shop_14,2021-10-22,219.0
shop_15,2021-10-22,370.0
shop_16,2021-10-22,1143.0
shop_17,2021-10-22,2261.0
shop_18,2021-10-22,1056.0
shop_19,2021-10-22,1781.0
shop_0,2021-10-21,98.0
shop_1,2021-10-21,145.0
shop_2,2021-10-21,89.0
shop_3,2021-10-21,302.0
shop_4,2021-10-21,2094.0
shop_5,2021-10-21,283.0
shop_6,2021-10-21,1030.0
shop_7,2021-10-21,397.0
shop_8,2021-10-21,1103.0
shop_9,2021-10-21,2099.0
shop_10,2021-10-21,175.0
shop_11,2021-10-21,266.0
shop_12,2021-10-21,187.0
shop_13,2021-10-21,2320.0
shop_14,2021-10-21,381.0
shop_15,2021-10-21,958.0
shop_16,2021-10-21,2140.0
shop_17,2021-10-21,1150.0
shop_18,2021-10-21,742.0
shop_19,2021-10-21,21.0
shop_0,2021-10-20,467.0
shop_1,2021-10-20,2490.0
shop_2,2021-10-20,901.0
shop_3,2021-10-20,970.0
shop_4,2021-10-20,2141.0
shop_5,2021-10-20,8.0
shop_6,2021-10-20,97.0
shop_7,2021-10-20,251.0
shop_8,2021-10-20,579.0
shop_9,2021-10-20,990.0
shop_10,2021-10-20,117.0
shop_11,2021-10-20,607.0
shop_12,2021-10-20,180.0
shop_13,2021-10-20,1730.0
shop_14,2021-10-20,427.0
shop_15,2021-10-20,602.0
shop_16,2021-10-20,264.0
shop_17,2021-10-20,729.0
shop_18,2021-10-20,940.0
shop_19,2021-10-20,1470.0
shop_0,2021-10-19,113.0
shop_1,2021-10-19,2260.0
shop_2,2021-10-19,342.0
shop_3,2021-10-19,1021.0
shop_4,2021-10-19,2101.0
shop_6,2021-10-19,1404.0
shop_7,2021-10-19,350.0
shop_8,2021-10-19,220.0
shop_9,2021-10-19,2192.0
shop_10,2021-10-19,140.0
shop_11,2021-10-19,389.0
shop_12,2021-10-19,176.0
shop_13,2021-10-19,702.0
shop_14,2021-10-19,2.0
shop_15,2021-10-19,1337.0
shop_16,2021-10-19,294.0
shop_17,2021-10-19,2349.0
shop_18,2021-10-19,932.0
shop_19,2021-10-19,2876.0
shop_0,2021-10-18,519.0
shop_1,2021-10-18,2274.0
shop_2,2021-10-18,489.0
shop_3,2021-10-18,449.0
shop_4,2021-10-18,544.0
shop_5,2021-10-18,248.0
shop_6,2021-10-18,630.0
shop_7,2021-10-18,102.0
shop_8,2021-10-18,803.0
shop_9,2021-10-18,2001.0
shop_11,2021-10-18,1151.0
shop_12,2021-10-18,382.0
shop_13,2021-10-18,2944.0
shop_14,2021-10-18,279.0
shop_15,2021-10-18,1684.0
shop_16,2021-10-18,79.0
shop_17,2021-10-18,2466.0
shop_18,2021-10-18,518.0
shop_19,2021-10-18,907.0
shop_0,2021-10-17,594.0
shop_1,2021-10-17,2711.0
shop_2,2021-10-17,1247.0
shop_3,2021-10-17,997.0
shop_4,2021-10-17,1571.0
shop_5,2021-10-17,398.0
shop_6,2021-10-17,2175.0
shop_7,2021-10-17,426.0
shop_8,2021-10-17,975.0
shop_9,2021-10-17,470.0
shop_10,2021-10-17,135.0
shop_11,2021-10-17,115.0
shop_13,2021-10-17,426.0
shop_14,2021-10-17,350.0
shop_15,2021-10-17,687.0
shop_16,2021-10-17,177.0
shop_17,2021-10-17,375.0
shop_18,2021-10-17,371.0
shop_19,2021-10-17,1240.0
shop_0,2021-10-16,496.0
shop_1,2021-10-16,3082.0
shop_2,2021-10-16,400.0
shop_3,2021-10-16,172.0
shop_4,2021-10-16,1295.0
shop_6,2021-10-16,1737.0
shop_7,2021-10-16,98.0
shop_8,2021-10-16,910.0
shop_9,2021-10-16,1798.0
shop_10,2021-10-16,166.0
shop_11,2021-10-16,1120.0
shop_12,2021-10-16,372.0
shop_13,2021-10-16,635.0
shop_15,2021-10-16,779.0
shop_16,2021-10-16,893.0
shop_17,2021-10-16,1192.0
shop_18,2021-10-16,223.0
shop_19,2021-10-16,1677.0
shop_0,2021-10-15,428.0
shop_1,2021-10-15,2829.0
shop_3,2021-10-15,1103.0
shop_4,2021-10-15,1257.0
shop_5,2021-10-15,350.0
shop_6,2021-10-15,2279.0
shop_7,2021-10-15,472.0
shop_8,2021-10-15,553.0
shop_9,2021-10-15,2412.0
shop_10,2021-10-15,196.0
shop_11,2021-10-15,177.0
shop_12,2021-10-15,334.0
shop_13,2021-10-15,1356.0
shop_14,2021-10-15,105.0
shop_15,2021-10-15,964.0
shop_16,2021-10-15,248.0
shop_17,2021-10-15,1271.0
shop_19,2021-10-15,1770.0
shop_0,2021-10-14,794.0
shop_1,2021-10-14,2928.0
shop_2,2021-10-14,1099.0
shop_3,2021-10-14,201.0
shop_4,2021-10-14,764.0
shop_5,2021-10-14,67.0
shop_6,2021-10-14,2855.0
shop_7,2021-10-14,192.0
shop_8,2021-10-14,758.0
shop_9,2021-10-14,1973.0
shop_10,2021-10-14,217.0
shop_11,2021-10-14,172.0
shop_12,2021-10-14,336.0
shop_13,2021-10-14,1675.0
shop_14,2021-10-14,46.0
shop_15,2021-10-14,728.0
shop_16,2021-10-14,869.0
shop_17,2021-10-14,96.0
shop_18,2021-10-14,268.0
shop_19,2021-10-14,777.0
shop_0,2021-10-13,179.0
shop_1,2021-10-13,2116.0
shop_2,2021-10-13,341.0
shop_3,2021-10-13,414.0
shop_4,2021-10-13,1379.0
shop_5,2021-10-13,11.0
shop_6,2021-10-13,1518.0
shop_7,2021-10-13,192.0
shop_8,2021-10-13,590.0
shop_9,2021-10-13,1481.0
shop_10,2021-10-13,191.0
shop_11,2021-10-13,511.0
shop_12,2021-10-13,358.0
shop_13,2021-10-13,1385.0
shop_14,2021-10-13,189.0
shop_15,2021-10-13,1824.0
shop_16,2021-10-13,263.0
shop_17,2021-10-13,2243.0
shop_18,2021-10-13,126.0
shop_19,2021-10-13,3085.0
shop_0,2021-10-12,688.0
shop_1,2021-10-12,649.0
shop_2,2021-10-12,589.0
shop_3,2021-10-12,623.0
shop_4,2021-10-12,1802.0
shop_5,2021-10-12,183.0
shop_6,2021-10-12,291.0
shop_7,2021-10-12,60.0
shop_8,2021-10-12,1507.0
shop_9,2021-10-12,697.0
shop_10,2021-10-12,182.0
